Item_Id,vtex_sku_id,status
1976326,134697,Mapped
1976327,134353,Mapped
1976332,134357,Mapped
1976333,134358,Mapped
1976335,134360,Mapped
1976336,134361,Mapped
1976337,141157,Mapped
1976338,141158,Mapped
1976339,141159,Mapped
1976340,141160,Mapped
1976341,141161,Mapped
1976348,134700,Mapped
1976349,134699,Mapped
1976366,133851,Mapped
1976370,134239,Mapped
1976390,133988,Mapped
1976393,134177,Mapped
1976395,134262,Mapped
1976408,131835,Mapped
1976409,131858,Mapped
1976410,131859,Mapped
1976411,131860,Mapped
1976412,132212,Mapped
1976413,132086,Mapped
1976414,132094,Mapped
1976536,130272,Mapped
1976537,130329,Mapped
1976543,131663,Mapped
1976554,131426,Mapped
1976555,131416,Mapped
1976557,130298,Mapped
1976563,131296,Mapped
1976571,131427,Mapped
1976572,131456,Mapped
1976574,131452,Mapped
1976576,131443,Mapped
1976582,131610,Mapped
1976595,132438,Mapped
1976601,131440,Mapped
1976602,131447,Mapped
1976714,135105,Mapped
1976715,135106,Mapped
1976716,135056,Mapped
1976722,131604,Mapped
1976724,131595,Mapped
1976727,131812,Mapped
1976742,154695,Mapped
1976744,144523,Mapped
1976745,166144,Mapped
1976747,131620,Mapped
1976749,135676,Mapped
1976764,131819,Mapped
1976765,131820,Mapped
1976766,131854,Mapped
1976767,131823,Mapped
1976768,131853,Mapped
1976774,131817,Mapped
1976780,131839,Mapped
1976782,131840,Mapped
1976783,131837,Mapped
1976794,134042,Mapped
1976799,145420,Mapped
1976805,132175,Mapped
1977043,133779,Mapped
1977061,131455,Mapped
1977062,131449,Mapped
1977063,133554,Mapped
1977065,133556,Mapped
1977067,133558,Mapped
1977102,132509,Mapped
1977103,131433,Mapped
1977104,131431,Mapped
1977106,133561,Mapped
1977121,142008,Mapped
1977125,131442,Mapped
1977126,131439,Mapped
1977139,135220,Mapped
1977140,135219,Mapped
1977173,131602,Mapped
1977207,133770,Mapped
1977216,145419,Mapped
1977217,137604,Mapped
1977218,137607,Mapped
1977219,137606,Mapped
1977224,132103,Mapped
1977546,133569,Mapped
1977549,N/A,Unmapped
1977551,134244,Mapped
1977570,134085,Mapped
1977584,137605,Mapped
1977585,132214,Mapped
1977586,132065,Mapped
1977587,132218,Mapped
1977588,132226,Mapped
1977597,141891,Mapped
1977598,N/A,Unmapped
1978035,132230,Mapped
1978037,132847,Mapped
1978038,132848,Mapped
1978039,132833,Mapped
1978040,132835,Mapped
1978041,132098,Mapped
1978042,132099,Mapped
1978043,132104,Mapped
1978044,132100,Mapped
1978045,132550,Mapped
1978052,132091,Mapped
1978053,132173,Mapped
1978055,133570,Mapped
1978061,132177,Mapped
1978535,132178,Mapped
1978536,132185,Mapped
1978537,132736,Mapped
1978538,132737,Mapped
1978539,132739,Mapped
1978551,132186,Mapped
1978552,133575,Mapped
1978553,132085,Mapped
1978554,132080,Mapped
1978555,132588,Mapped
1979035,132204,Mapped
1979053,132076,Mapped
1979066,132068,Mapped
1979082,132221,Mapped
1979083,134843,Mapped
1979084,134853,Mapped
1979127,132630,Mapped
1979128,132584,Mapped
1979535,132197,Mapped
1979536,132202,Mapped
1979561,145575,Mapped
1979587,132708,Mapped
1979588,132707,Mapped
1979589,132738,Mapped
1979590,132194,Mapped
1979591,132192,Mapped
1979592,132195,Mapped
1979593,132191,Mapped
1979594,132081,Mapped
1979595,132174,Mapped
1979598,132223,Mapped
1980035,132210,Mapped
1980036,132182,Mapped
1980037,132203,Mapped
1980038,132198,Mapped
1980039,132224,Mapped
1980046,137993,Mapped
1980048,132066,Mapped
1980050,134849,Mapped
1980051,134856,Mapped
1980052,132200,Mapped
1980053,133683,Mapped
1980057,132183,Mapped
1980535,132732,Mapped
1980546,132228,Mapped
1980549,132227,Mapped
1980550,132208,Mapped
1980551,132229,Mapped
1980565,132629,Mapped
1980566,132225,Mapped
1980567,132216,Mapped
1980568,132201,Mapped
1980573,132213,Mapped
1980574,132586,Mapped
1980575,132574,Mapped
1980576,132575,Mapped
1981041,132071,Mapped
1981043,132209,Mapped
1981045,132207,Mapped
1981050,139562,Mapped
1981053,139956,Mapped
1982076,164002,Mapped
1982083,133591,Mapped
1982084,136147,Mapped
1982085,134224,Mapped
1982086,134222,Mapped
1982087,134223,Mapped
1982088,134227,Mapped
1982092,132722,Mapped
1982094,132719,Mapped
1982111,132717,Mapped
1982113,132697,Mapped
1982116,132685,Mapped
1982326,134109,Mapped
1982329,132826,Mapped
1982341,132806,Mapped
1982359,132927,Mapped
1982360,132928,Mapped
1982366,133667,Mapped
1982367,133643,Mapped
1982368,N/A,Unmapped
1982370,N/A,Unmapped
1982371,N/A,Unmapped
1982372,139449,Mapped
1982373,N/A,Unmapped
1982374,N/A,Unmapped
1982375,N/A,Unmapped
1982376,135206,Mapped
1982377,134258,Mapped
1982380,154699,Mapped
1982383,154701,Mapped
1982391,135685,Mapped
1982396,136192,Mapped
1982397,136178,Mapped
1982398,136186,Mapped
1982399,136221,Mapped
1982400,136151,Mapped
1982401,136189,Mapped
1982402,133644,Mapped
1982403,133671,Mapped
1982404,133670,Mapped
1982406,135687,Mapped
1982407,133746,Mapped
1982408,133735,Mapped
1982409,138065,Mapped
1982424,139559,Mapped
1982449,140381,Mapped
1982460,138349,Mapped
1982465,136017,Mapped
1982468,134692,Mapped
1982475,134524,Mapped
1982476,N/A,Unmapped
1982478,135175,Mapped
1982479,135229,Mapped
1982504,N/A,Unmapped
1982505,N/A,Unmapped
1982506,N/A,Unmapped
1982507,N/A,Unmapped
1982511,N/A,Unmapped
1982512,N/A,Unmapped
1982513,N/A,Unmapped
1982514,N/A,Unmapped
1982541,133597,Mapped
1982549,132217,Mapped
1982553,164003,Mapped
1982557,133600,Mapped
1982559,134390,Mapped
1982564,132538,Mapped
1982565,132541,Mapped
1982566,132547,Mapped
1982568,132536,Mapped
1982569,132534,Mapped
1982571,132543,Mapped
1982572,132533,Mapped
1982574,132535,Mapped
1982575,132617,Mapped
1982576,132569,Mapped
1982577,132595,Mapped
1982578,132578,Mapped
1982579,132563,Mapped
1982580,132598,Mapped
1982581,132600,Mapped
1982585,N/A,Unmapped
1982589,132599,Mapped
1982590,132561,Mapped
1982591,132555,Mapped
1982594,132605,Mapped
1982596,132622,Mapped
1982597,132559,Mapped
1982598,132614,Mapped
1982599,132546,Mapped
1982727,132572,Mapped
1982735,133607,Mapped
1982740,133611,Mapped
1982741,133612,Mapped
1982743,132720,Mapped
1982745,142880,Mapped
1982746,145576,Mapped
1982747,145577,Mapped
1982748,153589,Mapped
1982749,145578,Mapped
1982751,145580,Mapped
1982754,145581,Mapped
1982756,N/A,Unmapped
1982757,145582,Mapped
1982759,132845,Mapped
1982775,133613,Mapped
1982788,132838,Mapped
1982811,132886,Mapped
1982813,132876,Mapped
1982816,141076,Mapped
1982822,141137,Mapped
1982827,133656,Mapped
1982828,133657,Mapped
1982829,133646,Mapped
1982830,133668,Mapped
1982831,133649,Mapped
1982832,140912,Mapped
1982833,140910,Mapped
1982834,140909,Mapped
1982836,140911,Mapped
1982839,135043,Mapped
1982850,N/A,Unmapped
1982868,141097,Mapped
1982869,141104,Mapped
1982870,141103,Mapped
1982871,141102,Mapped
1982872,N/A,Unmapped
1982873,141099,Mapped
1982874,141100,Mapped
1982875,141098,Mapped
1982879,145499,Mapped
1982927,140450,Mapped
1982928,140451,Mapped
1982932,134516,Mapped
1982933,134522,Mapped
1982934,134509,Mapped
1982937,134581,Mapped
1982938,134560,Mapped
1983051,133624,Mapped
1983053,132623,Mapped
1983054,132628,Mapped
1983055,132590,Mapped
1983068,133814,Mapped
1983080,135686,Mapped
1983084,132545,Mapped
1983113,132712,Mapped
1983116,134553,Mapped
1983117,134542,Mapped
1983118,134508,Mapped
1983119,132740,Mapped
1983121,146669,Mapped
1983125,132836,Mapped
1983143,163407,Mapped
1983151,133666,Mapped
1983157,134191,Mapped
1983161,132789,Mapped
1983163,132837,Mapped
1983184,N/A,Unmapped
1983185,N/A,Unmapped
1983404,134230,Mapped
1983407,137150,Mapped
1983420,132863,Mapped
1983424,133659,Mapped
1983480,133664,Mapped
1983481,133701,Mapped
1983482,133697,Mapped
1983498,135689,Mapped
1983501,134532,Mapped
1983502,134533,Mapped
1983503,134535,Mapped
1983504,134530,Mapped
1983505,N/A,Unmapped
1983506,134538,Mapped
1983529,133747,Mapped
1983530,133751,Mapped
1983531,133740,Mapped
1983566,147094,Mapped
1983567,132553,Mapped
1983568,132704,Mapped
1983569,132672,Mapped
1983571,132684,Mapped
1983572,132680,Mapped
1983583,132700,Mapped
1983588,136195,Mapped
1983589,136143,Mapped
1983590,132284,Mapped
1983591,132735,Mapped
1983593001,132687,Mapped
1983594001,132698,Mapped
1983596,135225,Mapped
1983598,135226,Mapped
1983600,134500,Mapped
1983602,134794,Mapped
1983603,134502,Mapped
1983604,135224,Mapped
1983605,134501,Mapped
1983613,132696,Mapped
1983614,132694,Mapped
1983617,132709,Mapped
1983623,138287,Mapped
1983633,132832,Mapped
1983634,132935,Mapped
1983635,132936,Mapped
1983638,132925,Mapped
1983639,132926,Mapped
1983640,132929,Mapped
1983641,132930,Mapped
1983642,140382,Mapped
1983643,132931,Mapped
1983644,132934,Mapped
1983645,132933,Mapped
1983646,132932,Mapped
1983650,148219,Mapped
1983652,148221,Mapped
1983653,142643,Mapped
1983654,142638,Mapped
1983657,142641,Mapped
1983659,142881,Mapped
1983661,142882,Mapped
1983664,145584,Mapped
1983666,142885,Mapped
1983667,142887,Mapped
1983671,145586,Mapped
1983672,146703,Mapped
1983676,N/A,Unmapped
1983678,N/A,Unmapped
1983683,142889,Mapped
1983696,145589,Mapped
1983698,145591,Mapped
1983702,145594,Mapped
1983703,145593,Mapped
1983707,142895,Mapped
1983710,142897,Mapped
1983718,145598,Mapped
1983719,146241,Mapped
1983721,146242,Mapped
1983724,146244,Mapped
1983725,146245,Mapped
1983729,146246,Mapped
1983734,146249,Mapped
1983735,146250,Mapped
1983738,145604,Mapped
1983740,149428,Mapped
1983745,146253,Mapped
1983748,145607,Mapped
1983758,145610,Mapped
1983759,145611,Mapped
1983760,145612,Mapped
1983764,N/A,Unmapped
1983765,N/A,Unmapped
1983766,148230,Mapped
1983769,148232,Mapped
1983772,161931,Mapped
1983773,N/A,Unmapped
1983775,N/A,Unmapped
1983776,148234,Mapped
1983785,142608,Mapped
1983826,142647,Mapped
1983849,142600,Mapped
1983854,145617,Mapped
1983855,142582,Mapped
1983858,142579,Mapped
1983863,142588,Mapped
1983865,142586,Mapped
1983867,147132,Mapped
1983869,147133,Mapped
1983871,145620,Mapped
1983874,146551,Mapped
1983876,145621,Mapped
1983877,145622,Mapped
1983879,142601,Mapped
1983899,145624,Mapped
1983902,145626,Mapped
1983904,145629,Mapped
1983906,145631,Mapped
1983915,145638,Mapped
1983917,145640,Mapped
1983922,145643,Mapped
1983934,141217,Mapped
1983943,141202,Mapped
1983947,132843,Mapped
1983949,132844,Mapped
1983956,132846,Mapped
1983959,133811,Mapped
1983960,134097,Mapped
1983961,133850,Mapped
1983964,146671,Mapped
1983971,140446,Mapped
1983975,133991,Mapped
1983995,132866,Mapped
1983996,132875,Mapped
1984001,135208,Mapped
1984002,135198,Mapped
1984003,132877,Mapped
1984007,N/A,Unmapped
1984008,N/A,Unmapped
1984009,N/A,Unmapped
1984011,135207,Mapped
1984012,132872,Mapped
1984013,132854,Mapped
1984014,134668,Mapped
1984015,135199,Mapped
1984016,134659,Mapped
1984017,134561,Mapped
1984018,132869,Mapped
1984019,132853,Mapped
1984020,135209,Mapped
1984024,134577,Mapped
1984025,134549,Mapped
1984026,134663,Mapped
1984027,134545,Mapped
1984028,132864,Mapped
1984047,133630,Mapped
1984061,132624,Mapped
1984062,132607,Mapped
1984063,132542,Mapped
1984064,132548,Mapped
1984065,132576,Mapped
1984066,132591,Mapped
1984067,132596,Mapped
1984069,132606,Mapped
1984070,132580,Mapped
1984072,132627,Mapped
1984075,132601,Mapped
1984077,132626,Mapped
1984078,132592,Mapped
1984079,132570,Mapped
1984080,132573,Mapped
1984081,132566,Mapped
1984082,132716,Mapped
1984083,132711,Mapped
1984084,132710,Mapped
1984085,N/A,Unmapped
1984086,132568,Mapped
1984087,132530,Mapped
1984088,132593,Mapped
1984089,132540,Mapped
1984090,132549,Mapped
1984091,132560,Mapped
1984092,132557,Mapped
1984094,132625,Mapped
1984102,132718,Mapped
1984117,145650,Mapped
1984118,145651,Mapped
1984119,145652,Mapped
1984120,145653,Mapped
1984121,145654,Mapped
1984122,145655,Mapped
1984123,145656,Mapped
1984124,145657,Mapped
1984125,145658,Mapped
1984126,145659,Mapped
1984143,142587,Mapped
1984145,142571,Mapped
1984154,145662,Mapped
1984155,145663,Mapped
1984159,145664,Mapped
1984164,145669,Mapped
1984165,145670,Mapped
1984166,145671,Mapped
1984167,145672,Mapped
1984175,141220,Mapped
1984177,141222,Mapped
1984183,132713,Mapped
1984210,132792,Mapped
1984225,134264,Mapped
1984227,133875,Mapped
1984232,146673,Mapped
1984239,132813,Mapped
1984241,132809,Mapped
1984249,132868,Mapped
1984250,132861,Mapped
1984257,144432,Mapped
1984258,140358,Mapped
1984262,N/A,Unmapped
1984266,148235,Mapped
1984268,N/A,Unmapped
1984269,N/A,Unmapped
1984270,151199,Mapped
1984274,155724,Mapped
1984275,155730,Mapped
1984276,151200,Mapped
1984277,151201,Mapped
1984297,151202,Mapped
1984298,151203,Mapped
1984299,151204,Mapped
1984300,151205,Mapped
1984301,151206,Mapped
1984302,151207,Mapped
1984303,151208,Mapped
1984304,151209,Mapped
1984306,144411,Mapped
1984307,142607,Mapped
1984309,145674,Mapped
1984320,145451,Mapped
1984322,145454,Mapped
1984330,N/A,Unmapped
1984331,145460,Mapped
1984336,151210,Mapped
1984347,145473,Mapped
1984349,145475,Mapped
1984376,144395,Mapped
1984378,144396,Mapped
1984388,142635,Mapped
1984396,148236,Mapped
1984401,132855,Mapped
1984409,132867,Mapped
1984415,146677,Mapped
1984416,146678,Mapped
1984421,146676,Mapped
1984423,134158,Mapped
1984426,134167,Mapped
1984427,134164,Mapped
1984429,134231,Mapped
1984551,132565,Mapped
1984552,132611,Mapped
1984553,132619,Mapped
1984554,132532,Mapped
1984555,132558,Mapped
1984556,132585,Mapped
1984557,132621,Mapped
1984558,132554,Mapped
1984559,132618,Mapped
1984566,132631,Mapped
1984577,134514,Mapped
1984578,132699,Mapped
1984601,146853,Mapped
1984637,135700,Mapped
1984639,134172,Mapped
1984640,134176,Mapped
1984652,132823,Mapped
1984669,132880,Mapped
1984670,135196,Mapped
1984671,141070,Mapped
1984677,140519,Mapped
1984680,141129,Mapped
1984681,141127,Mapped
1984684,141133,Mapped
1984685,141131,Mapped
1984688,141073,Mapped
1984689,141074,Mapped
1984695,141113,Mapped
1984696,141124,Mapped
1984697,141125,Mapped
1984699,141122,Mapped
1984700,141119,Mapped
1984704,141083,Mapped
1984705,141084,Mapped
1984708,141087,Mapped
1984712,141079,Mapped
1984718,141094,Mapped
1984724,142098,Mapped
1984733,141917,Mapped
1984739,141923,Mapped
1984743,141928,Mapped
1984744,141927,Mapped
1984745,141929,Mapped
1984746,141930,Mapped
1984748,141932,Mapped
1984749,141933,Mapped
1984751,141935,Mapped
1984755,141940,Mapped
1984756,141939,Mapped
1984757,141941,Mapped
1984761,141945,Mapped
1984766,141110,Mapped
1984769,141948,Mapped
1984775,141096,Mapped
1984776,141101,Mapped
1984781,166443,Mapped
1984783,166444,Mapped
1984785,141955,Mapped
1984788,141956,Mapped
1984807,141958,Mapped
1984809,141960,Mapped
1984818,N/A,Unmapped
1984819,N/A,Unmapped
1984847,N/A,Unmapped
1984877,145508,Mapped
1984882,145512,Mapped
1984886,145514,Mapped
1984887,145515,Mapped
1984893,145520,Mapped
1984896,145523,Mapped
1984916,141310,Mapped
1984941,141306,Mapped
1984954,145528,Mapped
1984955,145529,Mapped
1984957,145531,Mapped
1984962,145535,Mapped
1984966,145539,Mapped
1984969,145540,Mapped
1984970,145541,Mapped
1984972,145543,Mapped
1984975,133661,Mapped
1984978,133651,Mapped
1984979,136144,Mapped
1984980,136215,Mapped
1985036,133636,Mapped
1985240,132724,Mapped
1985241,132714,Mapped
1985242,132734,Mapped
1985245,132723,Mapped
1985247,132703,Mapped
1985248,132705,Mapped
1985249,132727,Mapped
1985266,132827,Mapped
1985267,132830,Mapped
1985273,N/A,Unmapped
1985274,132873,Mapped
1985438,144258,Mapped
1985439,133648,Mapped
1985440,136148,Mapped
1985442,136214,Mapped
1985443,136183,Mapped
1985444,134269,Mapped
1985462,N/A,Unmapped
1985470,N/A,Unmapped
1985471,N/A,Unmapped
1985473,N/A,Unmapped
1985518,137504,Mapped
1985519,133736,Mapped
1985544,134850,Mapped
1985547,136191,Mapped
1985566,136160,Mapped
1985582,134271,Mapped
1985583,134272,Mapped
1985585,135708,Mapped
1985592,136715,Mapped
1985593,136716,Mapped
1985624,133734,Mapped
1985625,133745,Mapped
1985626,133739,Mapped
1985634,N/A,Unmapped
1985696,139313,Mapped
1985723,135712,Mapped
1985729,136146,Mapped
1985730,136150,Mapped
1985732,136165,Mapped
1985733,136197,Mapped
1985738,140729,Mapped
1985739,140681,Mapped
1985741,138354,Mapped
1985749,134503,Mapped
1985750,134505,Mapped
1985756,135166,Mapped
1985757,135167,Mapped
1985758,135168,Mapped
1985759,135169,Mapped
1986252,154720,Mapped
1986258,134592,Mapped
1986259,134593,Mapped
1986280,N/A,Unmapped
1986281,133660,Mapped
1986284,134420,Mapped
1986285,136177,Mapped
1986286,134421,Mapped
1986287,136200,Mapped
1986288,136213,Mapped
1986292,141345,Mapped
1986294,134677,Mapped
1986302,133695,Mapped
1986305,133750,Mapped
1986306,133753,Mapped
1986308,136182,Mapped
1986309,133744,Mapped
1986310,133748,Mapped
1986313,133741,Mapped
1986333,N/A,Unmapped
1986345,151212,Mapped
1986347,N/A,Unmapped
1986362,N/A,Unmapped
1986363,146705,Mapped
1986364,142903,Mapped
1986370,N/A,Unmapped
1986372,146255,Mapped
1986375,142905,Mapped
1986376,142906,Mapped
1986384,142618,Mapped
1986412,145678,Mapped
1986422,151213,Mapped
1986423,149398,Mapped
1986425,149399,Mapped
1986426,149400,Mapped
1986431,149404,Mapped
1986432,151214,Mapped
1986433,149405,Mapped
1986440,149410,Mapped
1986448,138315,Mapped
1986449,138311,Mapped
1986450,135715,Mapped
1986451,135716,Mapped
1986452,135717,Mapped
1986454,139314,Mapped
1986455,138313,Mapped
1986459,136167,Mapped
1986460,136159,Mapped
1986461,145758,Mapped
1986462,145759,Mapped
1986463,134511,Mapped
1986464,134517,Mapped
1986473,138263,Mapped
1986694,133742,Mapped
1986695,133749,Mapped
1986696,133727,Mapped
1986697,133724,Mapped
1986721,136211,Mapped
1986741,N/A,Unmapped
1986768,N/A,Unmapped
1986769,N/A,Unmapped
1986770,N/A,Unmapped
1986771,N/A,Unmapped
1986772,133752,Mapped
1986773,133729,Mapped
1986781,138621,Mapped
1986782,135912,Mapped
1986784,134416,Mapped
1986785,134527,Mapped
1986796,134695,Mapped
1986801,134523,Mapped
1986802,134521,Mapped
1986804,134525,Mapped
1986813,135124,Mapped
1986816,134559,Mapped
1987037,133733,Mapped
1987039,139151,Mapped
1987040,139152,Mapped
1987041,140785,Mapped
1987043,139160,Mapped
1987046,139164,Mapped
1987049,139175,Mapped
1987077,N/A,Unmapped
1987079,N/A,Unmapped
1987082,133737,Mapped
1987095,135084,Mapped
1987096,134414,Mapped
1987104,134417,Mapped
1987189,140709,Mapped
1987193,140685,Mapped
1987198,140708,Mapped
1987203,138364,Mapped
1987205,134515,Mapped
1987206,134510,Mapped
1987207,134504,Mapped
1987208,134519,Mapped
1987216,N/A,Unmapped
1987225,134491,Mapped
1987238,134543,Mapped
1987269,135170,Mapped
1987270,135171,Mapped
1987271,135719,Mapped
1987537,140701,Mapped
1987543,136029,Mapped
1987544,136018,Mapped
1987547,134512,Mapped
1987550,134492,Mapped
1987552,134590,Mapped
1987553,134584,Mapped
1987558,146685,Mapped
1987559,146688,Mapped
1987560,146684,Mapped
1987561,146687,Mapped
1987568,160034,Mapped
1987569,139142,Mapped
1987575,138261,Mapped
1987576,146534,Mapped
1987577,149422,Mapped
1987588,134555,Mapped
1988073,N/A,Unmapped
1988074,N/A,Unmapped
1988075,N/A,Unmapped
1988117,141287,Mapped
1988118,141288,Mapped
1988119,141289,Mapped
1988123,134554,Mapped
1988536,N/A,Unmapped
1988537,N/A,Unmapped
1988538,N/A,Unmapped
1988539,N/A,Unmapped
1988540,N/A,Unmapped
1988541,N/A,Unmapped
1988542,N/A,Unmapped
1988543,N/A,Unmapped
1988544,141105,Mapped
1988545,141106,Mapped
1988547,N/A,Unmapped
1988550,141962,Mapped
1988553,141965,Mapped
1988557,144619,Mapped
1988559,141967,Mapped
1988560,142782,Mapped
1988563,141968,Mapped
1988565,142786,Mapped
1988566,141969,Mapped
1988569,141972,Mapped
1988570,141973,Mapped
1988571,N/A,Unmapped
1988575,141976,Mapped
1988576,141977,Mapped
1988598,166454,Mapped
1988673,134796,Mapped
1988675,134805,Mapped
1988682,134670,Mapped
1988684,134674,Mapped
1988686,134645,Mapped
1988687,134649,Mapped
1988688,134632,Mapped
1988689,134637,Mapped
1988690,134671,Mapped
1988722,134777,Mapped
1988734,N/A,Unmapped
1988747,134836,Mapped
1988749,134828,Mapped
1988751,N/A,Unmapped
1988764,134926,Mapped
1988767,134960,Mapped
1988768,N/A,Unmapped
1988770,N/A,Unmapped
1988771,N/A,Unmapped
1988772,135104,Mapped
1988875,139022,Mapped
1988895,145482,Mapped
1988897,139663,Mapped
1988913,136142,Mapped
1988914,136170,Mapped
1988915,135179,Mapped
1988916,135230,Mapped
1988929,135222,Mapped
1988930,135221,Mapped
1988938,135287,Mapped
1988948,135315,Mapped
1988950,135320,Mapped
1988951,135317,Mapped
1988954,139143,Mapped
1988955,139144,Mapped
1988958,139166,Mapped
1988959,139241,Mapped
1988960,139168,Mapped
1988961,139170,Mapped
1988963,139172,Mapped
1988964,139174,Mapped
1988965,139176,Mapped
1988966,139177,Mapped
1988967,139178,Mapped
1988968,139179,Mapped
1988969,139180,Mapped
1988970,139181,Mapped
1988971,139182,Mapped
1988972,139184,Mapped
1988973,139183,Mapped
1988974,139185,Mapped
1988975,139186,Mapped
1988976,139187,Mapped
1988977,139188,Mapped
1988978,139189,Mapped
1988983,139194,Mapped
1988984,139195,Mapped
1988985,139196,Mapped
1988987,139198,Mapped
1988988,139199,Mapped
1988989,139200,Mapped
1988990,139201,Mapped
1988991,139202,Mapped
1988992,139203,Mapped
1989011,153876,Mapped
1989017,136031,Mapped
1989018,137210,Mapped
1989019,137211,Mapped
1989020,137217,Mapped
1989021,161301,Mapped
1989022,161302,Mapped
1989031,N/A,Unmapped
1989032,N/A,Unmapped
1989036,151413,Mapped
1989038,151410,Mapped
1989039,151407,Mapped
1989042,135731,Mapped
1989043,135733,Mapped
1989044,135732,Mapped
1989046,134583,Mapped
1989049,135737,Mapped
1989050,135739,Mapped
1989051,135738,Mapped
1989055,134563,Mapped
1989056,134564,Mapped
1989058,134565,Mapped
1989237,140719,Mapped
1989247,N/A,Unmapped
1989281,141291,Mapped
1989283,141282,Mapped
1989284,141286,Mapped
1989297,134666,Mapped
1989300,134669,Mapped
1989301,134930,Mapped
1989337,138284,Mapped
1989338,135746,Mapped
1989339,136820,Mapped
1989340,138285,Mapped
1989422,155114,Mapped
1989425,148817,Mapped
1989434,148808,Mapped
1989439,139459,Mapped
1989441,139464,Mapped
1989442,139461,Mapped
1989443,138293,Mapped
1989444,139467,Mapped
1989445,134898,Mapped
1989446,134892,Mapped
1989447,134826,Mapped
1989448,134824,Mapped
1989449,134834,Mapped
1989455,135752,Mapped
1989458,134937,Mapped
1989461,134989,Mapped
1989462,134948,Mapped
1989463,134954,Mapped
1989464,134978,Mapped
1989466,134949,Mapped
1989467,134955,Mapped
1989469,135758,Mapped
1989470,134972,Mapped
1989472,135101,Mapped
1989473,135092,Mapped
1989474,135075,Mapped
1989477,134890,Mapped
1989479,135112,Mapped
1989480,134812,Mapped
1989481,135117,Mapped
1989482,134822,Mapped
1989483,134807,Mapped
1989484,134808,Mapped
1989485,134810,Mapped
1989486,134872,Mapped
1989488,135759,Mapped
1989489,N/A,Unmapped
1989490,N/A,Unmapped
1989494,135080,Mapped
1989495,135083,Mapped
1989502,143624,Mapped
1989506,134885,Mapped
1989507,135069,Mapped
1989508,135113,Mapped
1989517,134896,Mapped
1989520,134878,Mapped
1989522,134881,Mapped
1989524,134888,Mapped
1989526,134870,Mapped
1989535,138309,Mapped
1989536,135760,Mapped
1989537,135761,Mapped
1989538,138300,Mapped
1989540,135763,Mapped
1989541,135764,Mapped
1989544,139502,Mapped
1989545,135767,Mapped
1989550,134574,Mapped
1989570,140710,Mapped
1989573,135102,Mapped
1989576,153591,Mapped
1989579,153540,Mapped
1989585,153594,Mapped
1989586,153538,Mapped
1989587,153541,Mapped
1989597,134664,Mapped
1989598,135771,Mapped
1989599,139684,Mapped
1989638,135450,Mapped
1989639,135448,Mapped
1990000,134786,Mapped
1990001,134773,Mapped
1990006,134827,Mapped
1990010,135988,Mapped
1990070,134571,Mapped
1990072,134576,Mapped
1990073,134569,Mapped
1990084,147799,Mapped
1990086,N/A,Unmapped
1990087,N/A,Unmapped
1990088,N/A,Unmapped
1990091,134672,Mapped
1990099,134639,Mapped
1990100,134652,Mapped
1990101,134654,Mapped
1990102,134651,Mapped
1990103,134642,Mapped
1990125,137592,Mapped
1990126,145952,Mapped
1990127,134819,Mapped
1990128,134832,Mapped
1990130,134653,Mapped
1990132,N/A,Unmapped
1990137,144821,Mapped
1990138,N/A,Unmapped
1990139,N/A,Unmapped
1990141,N/A,Unmapped
1990144,N/A,Unmapped
1990145,N/A,Unmapped
1990146,N/A,Unmapped
1990147,N/A,Unmapped
1990149,N/A,Unmapped
1990150,N/A,Unmapped
1990372,135781,Mapped
1990486,N/A,Unmapped
1990491,140295,Mapped
1990492,140292,Mapped
1990498,134799,Mapped
1990499,134800,Mapped
1990501,134894,Mapped
1990502,134889,Mapped
1990508,134886,Mapped
1990509,134925,Mapped
1990512,134961,Mapped
1990519,134952,Mapped
1990521,143235,Mapped
1990532,134985,Mapped
1990533,134945,Mapped
1990534,134968,Mapped
1990551,N/A,Unmapped
1990553,N/A,Unmapped
1990554,N/A,Unmapped
1990555,N/A,Unmapped
1990556,N/A,Unmapped
1990557,N/A,Unmapped
1990558,134655,Mapped
1990599,140512,Mapped
1990600,140514,Mapped
1990603,143243,Mapped
1990751,140308,Mapped
1990815,140319,Mapped
1990906,144428,Mapped
1990915,140355,Mapped
1990990001,134922,Mapped
1990990002,134923,Mapped
1991027,135785,Mapped
1991041,138373,Mapped
1991045,140725,Mapped
1991061,134647,Mapped
1991076,N/A,Unmapped
1991078,N/A,Unmapped
1991079,N/A,Unmapped
1991081,N/A,Unmapped
1991085,N/A,Unmapped
1991087,134816,Mapped
1991088,134821,Mapped
1991089,134818,Mapped
1991091,134817,Mapped
1991092,135110,Mapped
1991093,135044,Mapped
1991094,135051,Mapped
1991095,135050,Mapped
1991096,135054,Mapped
1991097,135052,Mapped
1991111,134873,Mapped
1991112,136174,Mapped
1991116,135098,Mapped
1991119,134993,Mapped
1991126,136316,Mapped
1991127,137973,Mapped
1991130,135250,Mapped
1991133,135284,Mapped
1991136,135364,Mapped
1991137,135363,Mapped
1991140,140428,Mapped
1991146,139721,Mapped
1991147,139720,Mapped
1991148,139718,Mapped
1991153,137222,Mapped
1991155,147026,Mapped
1991156,147036,Mapped
1991157,138277,Mapped
1991158,N/A,Unmapped
1991160,N/A,Unmapped
1991162,136084,Mapped
1991164,136103,Mapped
1991165,136111,Mapped
