Item_Id,vtex_sku_id,product_name,Location_Id,unit_of_measure,hana_qty,pub_qty,unit_cost_clp,total_cost_clp,action,case_reason
2002619,N/A,Unknown Product,J510,UN,9.0,9.0,13394.0,120550.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2005179,N/A,Unknown Product,J501,UN,41.0,41.0,2940.0,120540.0,NO PUBLICAR,JERARQUIA DESHABILITADA
541393,N/A,Unknown Product,J504,KG,8.0,8.0,15067.0,120536.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2054762,N/A,Unknown Product,J502,UN,17.0,17.0,7090.0,120534.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2054763,N/A,Unknown Product,J502,UN,17.0,17.0,7090.0,120534.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045612,N/A,Unknown Product,J503,UN,7.0,7.0,17218.0,120527.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045605,N/A,Unknown Product,J508,UN,7.0,7.0,17218.0,120526.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045605,N/A,Unknown Product,J748,UN,7.0,7.0,17218.0,120526.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045605,N/A,Unknown Product,J520,UN,7.0,7.0,17218.0,120525.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045605,N/A,Unknown Product,J511,UN,7.0,7.0,17218.0,120525.0,NO PUBLICAR,JERARQUIA DESHABILITADA
541393,N/A,Unknown Product,J511,KG,8.0,8.0,15065.0,120520.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1977217,137604,Hermético Sistema To Go Multi Split 820 ml,J633,UN,38.0,38.0,3172.0,120517.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1977217,137604,Hermético Sistema To Go Multi Split 820 ml,J507,UN,38.0,38.0,3171.0,120514.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044881,N/A,Unknown Product,J510,UN,112.0,112.0,1076.0,120506.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2049847,N/A,Unknown Product,J748,UN,36.0,36.0,3347.0,120474.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2043206,N/A,Unknown Product,J614,UN,29.0,29.0,4154.0,120474.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044393,N/A,Unknown Product,J507,UN,66.0,66.0,1825.0,120471.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1967290,135546,Taza de Café Borosilicato,J508,UN,102.0,102.0,1181.0,120464.0,NO PUBLICAR,LISTADO BAJA
2040226,150731,Unknown Product,J519,UN,19.0,19.0,6340.0,120455.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1785334,N/A,Hermético vidrio redondo 720 ml,J507,UN,88.0,88.0,1369.0,120428.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044745,N/A,Unknown Product,J511,UN,17.0,17.0,7084.0,120423.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2019927,160036,Unknown Product,J591,UN,12.0,12.0,10034.0,120413.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2019927,160036,Unknown Product,J510,UN,12.0,12.0,10034.0,120411.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2048183,N/A,Unknown Product,J633,UN,22.0,22.0,5473.0,120401.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2028269,N/A,Unknown Product,J780,UN,33.0,33.0,3648.0,120400.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1125719,N/A,Unknown Product,J633,UN,9.0,9.0,13377.0,120391.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045541,N/A,Unknown Product,J506,UN,107.0,107.0,1125.0,120390.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042307,N/A,Unknown Product,J512,UN,29.0,29.0,4151.0,120387.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042307,N/A,Unknown Product,J592,UN,29.0,29.0,4151.0,120385.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2048184,N/A,Unknown Product,J511,UN,22.0,22.0,5472.0,120385.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044717,164557,Unknown Product,J520,UN,35.0,35.0,3439.0,120365.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044753,N/A,Unknown Product,J614,UN,7.0,7.0,17192.0,120347.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1946094,131002,Bolsa Multiuso Krea Mediana 25 x 38 cm,J619,UN,187.0,187.0,644.0,120335.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2018113,167264,Unknown Product,J507,UN,19.0,19.0,6332.0,120317.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2018113,167264,Unknown Product,J508,UN,19.0,19.0,6332.0,120317.0,NO PUBLICAR,LISTADO BAJA
2049621,N/A,Unknown Product,J633,UN,25.0,25.0,4812.0,120311.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2049618,N/A,Unknown Product,J695,UN,25.0,25.0,4812.0,120302.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1126343,N/A,Unknown Product,J781,UN,2.0,2.0,60148.0,120296.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1126343,N/A,Unknown Product,J534,UN,2.0,2.0,60148.0,120296.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1126343,N/A,Unknown Product,J614,UN,2.0,2.0,60148.0,120296.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1126343,N/A,Unknown Product,J503,UN,2.0,2.0,60148.0,120296.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1122552,N/A,Unknown Product,J507,UN,6.0,6.0,20043.0,120257.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042171,N/A,Unknown Product,J510,UN,24.0,24.0,5011.0,120252.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2040226,150731,Unknown Product,J633,UN,19.0,19.0,6329.0,120246.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1713103,32252,Picado Naturnes Porotos con Tallarines 215 g,J504,UN,76.0,76.0,1582.0,120232.0,NO PUBLICAR,LISTADO BAJA
1835909,N/A,Sábanas lisas king plaza 144 hilos polycotton bco,J748,UN,9.0,9.0,13359.0,120231.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2049794,N/A,Unknown Product,J781,UN,54.0,54.0,2226.0,120177.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1995469,146619,Botella Hydrum con Asa Acero 1182 ml,J508,UN,18.0,18.0,6677.0,120177.0,NO PUBLICAR,LISTADO BAJA
2049760,N/A,Unknown Product,J695,UN,33.0,33.0,3642.0,120170.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045565,N/A,Unknown Product,J514,UN,17.0,17.0,7069.0,120166.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045565,N/A,Unknown Product,J762,UN,17.0,17.0,7069.0,120165.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045566,N/A,Unknown Product,J660,UN,17.0,17.0,7068.0,120164.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045566,N/A,Unknown Product,J501,UN,17.0,17.0,7068.0,120164.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045565,N/A,Unknown Product,J614,UN,17.0,17.0,7068.0,120164.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045565,N/A,Unknown Product,J512,UN,17.0,17.0,7068.0,120164.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045566,N/A,Unknown Product,J775,UN,17.0,17.0,7068.0,120164.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045566,N/A,Unknown Product,J502,UN,17.0,17.0,7068.0,120163.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045575,N/A,Unknown Product,J760,UN,17.0,17.0,7068.0,120163.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1058042,N/A,Unknown Product,J762,KG,17.29,17.29,6950.0,120159.0,NO PUBLICAR,LISTADO BAJA
1968071,137823,Botella + Contenedor Kids,J501,UN,87.0,87.0,1381.0,120151.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1953336,123386,Trucha Ahumada En Caliente 200 g,J762,UN,21.0,21.0,5721.0,120131.0,NO PUBLICAR,LISTADO BAJA
2074756,167181,Unknown Product,J532,UN,11.0,11.0,10920.0,120120.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2065889,165809,Unknown Product,J780,UN,22.0,22.0,5460.0,120120.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2074757,N/A,Unknown Product,J780,UN,11.0,11.0,10920.0,120120.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2043205,N/A,Unknown Product,J508,UN,30.0,30.0,4004.0,120120.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2074756,167181,Unknown Product,J748,UN,11.0,11.0,10920.0,120120.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2043205,N/A,Unknown Product,J510,UN,30.0,30.0,4004.0,120120.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2074756,167181,Unknown Product,J592,UN,11.0,11.0,10920.0,120120.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2074757,N/A,Unknown Product,J760,UN,11.0,11.0,10920.0,120120.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2074757,N/A,Unknown Product,J592,UN,11.0,11.0,10920.0,120120.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2074757,N/A,Unknown Product,J775,UN,11.0,11.0,10920.0,120120.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1933698,125734,Tendedero de Ropa Cuerda Retráctil,J775,UN,47.0,47.0,2556.0,120117.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1447707,22599,Cuchara de Mesa Tramontina Cosmos,J512,UN,33.0,33.0,3640.0,120115.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2001586,153599,Unknown Product,J508,UN,8.0,8.0,15013.0,120107.0,NO PUBLICAR,LISTADO BAJA
2042180,N/A,Unknown Product,J781,UN,72.0,72.0,1668.0,120083.0,NO PUBLICAR,JERARQUIA DESHABILITADA
426434,N/A,Unknown Product,J989,KG,28.588,28.588,4200.0,120081.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2029637,160004,Unknown Product,J520,UN,23.0,23.0,5221.0,120074.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2029637,160004,Unknown Product,J502,UN,23.0,23.0,5221.0,120072.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1364574,N/A,Unknown Product,J519,UN,261.0,261.0,460.0,120060.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044861,00002044861,TOALLA MANO 50X70,J614,UN,113.0,113.0,1062.0,120035.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1970752,N/A,Unknown Product,J534,UN,22.0,22.0,5456.0,120032.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1970752,N/A,Unknown Product,J955,UN,22.0,22.0,5456.0,120032.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042222,N/A,Unknown Product,J519,UN,28.0,28.0,4287.0,120032.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1970752,N/A,Unknown Product,J614,UN,22.0,22.0,5456.0,120032.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2049584,N/A,Unknown Product,J775,UN,22.0,22.0,5456.0,120032.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1970752,N/A,Unknown Product,J513,UN,22.0,22.0,5456.0,120032.0,NO PUBLICAR,JERARQUIA DESHABILITADA
120662,22150,Pinzas para Ropa Virutex Plásticas 24 un.,J519,UN,92.0,92.0,1305.0,120014.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1218510,N/A,Unknown Product,J507,UN,11.0,11.0,10910.0,120012.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2050555,N/A,Unknown Product,J510,UN,20.0,20.0,6000.0,120006.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2050181,N/A,Unknown Product,J532,UN,16.0,16.0,7500.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2059317,N/A,Unknown Product,J532,UN,40.0,40.0,3000.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2059318,N/A,Unknown Product,J532,UN,40.0,40.0,3000.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2062061,N/A,Unknown Product,J521,UN,48.0,48.0,2500.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2062061,N/A,Unknown Product,J501,UN,48.0,48.0,2500.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2050282,N/A,Unknown Product,J748,UN,16.0,16.0,7500.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1833710,97477,Magnesio Citrato 400 mg - 60 Tabletas,J534,UN,15.0,15.0,8000.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2059317,N/A,Unknown Product,J510,UN,40.0,40.0,3000.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2059317,N/A,Unknown Product,J534,UN,40.0,40.0,3000.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1616026,N/A,Unknown Product,J534,UN,16.0,16.0,7500.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2050181,N/A,Unknown Product,J614,UN,16.0,16.0,7500.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2062061,N/A,Unknown Product,J502,UN,48.0,48.0,2500.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2050182,N/A,Unknown Product,J760,UN,16.0,16.0,7500.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2062061,N/A,Unknown Product,J503,UN,48.0,48.0,2500.0,120000.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1906172,116172,Almohada Viscoelástica 30 x 50 cm,J507,UN,23.0,23.0,5217.0,119993.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2043304,N/A,Unknown Product,J508,UN,12.0,12.0,9999.0,119982.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045577,N/A,Unknown Product,J510,UN,18.0,18.0,6665.0,119973.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1925816,133008,Set 2 Velos 140 x 230 cm 2 Paño Presilla,J534,UN,20.0,20.0,5998.0,119950.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2046717,N/A,Unknown Product,J519,UN,8.0,8.0,14994.0,119948.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2046717,N/A,Unknown Product,J614,UN,8.0,8.0,14993.0,119947.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2021029,N/A,Unknown Product,J503,UN,20.0,20.0,5997.0,119940.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2045571,N/A,Unknown Product,J624,UN,18.0,18.0,6663.0,119927.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2039933,158091,Unknown Product,J507,UN,14.0,14.0,8566.0,119924.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2039933,158091,Unknown Product,J781,UN,14.0,14.0,8566.0,119924.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044861,00002044861,TOALLA MANO 50X70,J955,UN,112.0,112.0,1071.0,119921.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2050319,N/A,Unknown Product,J506,UN,17.0,17.0,7054.0,119918.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2050322,N/A,Unknown Product,J503,UN,17.0,17.0,7054.0,119918.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2050319,N/A,Unknown Product,J695,UN,17.0,17.0,7054.0,119918.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1535039,N/A,Unknown Product,J748,KG,14.552,14.552,8240.0,119916.0,NO PUBLICAR,LISTADO BAJA
2051302,N/A,Unknown Product,J633,UN,26.0,26.0,4612.0,119910.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2051302,N/A,Unknown Product,J502,UN,26.0,26.0,4612.0,119909.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2068094,N/A,Unknown Product,J501,UN,18.0,18.0,6661.0,119898.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1990555,N/A,Unknown Product,J510,UN,30.0,30.0,3997.0,119898.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1697044,53972,Multivitamínico 60 Tabletas,J513,UN,18.0,18.0,6661.0,119898.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2049473,167381,Unknown Product,J519,UN,21.0,21.0,5709.0,119889.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2028568,N/A,Unknown Product,J619,UN,12.0,12.0,9990.0,119880.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2028567,N/A,Unknown Product,J514,UN,12.0,12.0,9990.0,119880.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2028568,N/A,Unknown Product,J510,UN,12.0,12.0,9990.0,119880.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2049846,N/A,Unknown Product,J775,UN,47.0,47.0,2550.0,119873.0,NO PUBLICAR,JERARQUIA DESHABILITADA
517505,N/A,Unknown Product,J633,UN,24.0,24.0,4994.0,119856.0,NO PUBLICAR,JERARQUIA DESHABILITADA
517505,N/A,Unknown Product,J624,UN,24.0,24.0,4994.0,119856.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2028445,N/A,Unknown Product,J501,UN,24.0,24.0,4994.0,119856.0,NO PUBLICAR,JERARQUIA DESHABILITADA
517505,N/A,Unknown Product,J614,UN,24.0,24.0,4994.0,119856.0,NO PUBLICAR,JERARQUIA DESHABILITADA
517505,N/A,Unknown Product,J592,UN,24.0,24.0,4994.0,119856.0,NO PUBLICAR,JERARQUIA DESHABILITADA
517505,N/A,Unknown Product,J512,UN,24.0,24.0,4994.0,119856.0,NO PUBLICAR,JERARQUIA DESHABILITADA
517505,N/A,Unknown Product,J762,UN,24.0,24.0,4994.0,119856.0,NO PUBLICAR,JERARQUIA DESHABILITADA
514484,N/A,Unknown Product,J775,UN,24.0,24.0,4994.0,119856.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1733741,70657,Pack 3 un. Calcetín corto bambú blanco talla 56,J748,UN,27.0,27.0,4439.0,119853.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1362632,N/A,Unknown Product,J504,UN,9.0,9.0,13314.0,119822.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1951021,122763,Yerba Mate Liebig Original 500 g,J508,UN,53.0,53.0,2261.0,119813.0,NO PUBLICAR,LISTADO BAJA
1976749,135676,Tazón Metálico 16 oz Keep,J508,UN,37.0,37.0,3238.0,119812.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1976749,135676,Tazón Metálico 16 oz Keep,J780,UN,37.0,37.0,3238.0,119807.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2048116,N/A,Unknown Product,J955,UN,22.0,22.0,5445.0,119785.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1844215,88917,Carpaccio de Atún Finas Laminas 100 g,J510,UN,50.0,50.0,2395.0,119770.0,NO PUBLICAR,LISTADO BAJA
2039484,N/A,Unknown Product,J534,UN,12.0,12.0,9980.0,119765.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2039484,N/A,Unknown Product,J760,UN,12.0,12.0,9980.0,119765.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1988536,N/A,Unknown Product,J510,UN,30.0,30.0,3992.0,119748.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1122541,N/A,Unknown Product,J504,UN,6.0,6.0,19957.0,119741.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1756470,96110,Porta Snack Keep Kido,J513,UN,131.0,131.0,914.0,119734.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044729,164581,Unknown Product,J507,UN,83.0,83.0,1442.0,119727.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2023548,N/A,Unknown Product,J506,UN,74.0,74.0,1618.0,119724.0,NO PUBLICAR,JERARQUIA DESHABILITADA
322853,N/A,Unknown Product,J633,UN,50.0,50.0,2394.0,119715.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2019930,160039,Unknown Product,J955,UN,24.0,24.0,4988.0,119713.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2019930,160039,Unknown Product,J775,UN,24.0,24.0,4988.0,119713.0,NO PUBLICAR,JERARQUIA DESHABILITADA
543944,N/A,Unknown Product,J659,UN,48.0,48.0,2494.0,119712.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2054572,N/A,Unknown Product,J780,UN,21.0,21.0,5700.0,119700.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1990557,N/A,Unknown Product,J510,UN,30.0,30.0,3989.0,119684.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1974325,160063,Unknown Product,J592,UN,26.0,26.0,4603.0,119683.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2032593,N/A,Unknown Product,J989,UN,17.0,17.0,7040.0,119680.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2039079,N/A,Unknown Product,J504,UN,17.0,17.0,7040.0,119680.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2032593,N/A,Unknown Product,J503,UN,17.0,17.0,7040.0,119680.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2032593,N/A,Unknown Product,J775,UN,17.0,17.0,7040.0,119680.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1220504,N/A,Unknown Product,J534,UN,11.0,11.0,10880.0,119678.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042097,N/A,Unknown Product,J502,UN,21.0,21.0,5698.0,119668.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1906172,116172,Almohada Viscoelástica 30 x 50 cm,J501,UN,23.0,23.0,5202.0,119657.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2043395,N/A,Unknown Product,J512,UN,3.0,3.0,39874.0,119622.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1966085,131188,Plato 3 Separaciones Acacia 25 x 10.5 cm La Hacienda,J501,UN,61.0,61.0,1960.0,119589.0,NO PUBLICAR,JERARQUIA DESHABILITADA
322857,N/A,Unknown Product,J780,UN,52.0,52.0,2300.0,119587.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1993291,N/A,Unknown Product,J695,UN,11.0,11.0,10871.0,119579.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2019947,160022,Unknown Product,J520,UN,95.0,95.0,1259.0,119577.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1933779,115762,Compota Orgánica Manzana y Pera 90 g,J411,UN,264.0,264.0,453.0,119564.0,NO PUBLICAR,LISTADO BAJA
2042507,N/A,Unknown Product,J624,UN,16.0,16.0,7471.0,119536.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042507,N/A,Unknown Product,J748,UN,16.0,16.0,7471.0,119536.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042507,N/A,Unknown Product,J519,UN,16.0,16.0,7471.0,119536.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042507,N/A,Unknown Product,J760,UN,16.0,16.0,7471.0,119536.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2019893,160060,Unknown Product,J989,UN,47.0,47.0,2543.0,119532.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1259964,505,Bebida Coca-Coca Zero 591 ml,J503,PAK,133.0,133.0,899.0,119521.0,NO PUBLICAR,REGLA DDS
1259964,505,Bebida Coca-Coca Zero 591 ml,J503,UN,133.0,133.0,899.0,119521.0,NO PUBLICAR,REGLA DDS
2051318,N/A,Unknown Product,J633,UN,32.0,32.0,3734.0,119502.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2022641,N/A,Unknown Product,J502,UN,25.0,25.0,4780.0,119496.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1120278,N/A,Unknown Product,J512,UN,2.0,2.0,59744.0,119488.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1120278,N/A,Unknown Product,J513,UN,2.0,2.0,59744.0,119488.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044785,N/A,Unknown Product,J519,UN,12.0,12.0,9956.0,119477.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044785,N/A,Unknown Product,J624,UN,12.0,12.0,9956.0,119476.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2043081,N/A,Unknown Product,J534,UN,30.0,30.0,3982.0,119473.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2042799,N/A,Unknown Product,J508,UN,84.0,84.0,1422.0,119458.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2040432,N/A,Unknown Product,J507,UN,34.0,34.0,3513.0,119426.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2073540,N/A,Unknown Product,J624,UN,13.0,13.0,9184.0,119392.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2073540,N/A,Unknown Product,J510,UN,13.0,13.0,9184.0,119392.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2073540,N/A,Unknown Product,J762,UN,13.0,13.0,9184.0,119392.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2049471,167371,Unknown Product,J507,UN,17.0,17.0,7022.0,119374.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2040292,N/A,Unknown Product,J532,UN,17.0,17.0,7022.0,119374.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2056673,167370,Unknown Product,J521,UN,17.0,17.0,7022.0,119374.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2049471,167371,Unknown Product,J781,UN,17.0,17.0,7022.0,119374.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2049471,167371,Unknown Product,J521,UN,17.0,17.0,7022.0,119374.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2071554,N/A,Unknown Product,J514,UN,17.0,17.0,7022.0,119374.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2071554,N/A,Unknown Product,J512,UN,17.0,17.0,7022.0,119374.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2071554,N/A,Unknown Product,J775,UN,17.0,17.0,7022.0,119374.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1988963,139172,Fondue Hierro Fundido La Hacienda,J508,UN,11.0,11.0,10852.0,119370.0,NO PUBLICAR,LISTADO BAJA
2044873,N/A,Unknown Product,J955,UN,111.0,111.0,1075.0,119369.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2044932,N/A,Unknown Product,J532,UN,56.0,56.0,2132.0,119366.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2039936,158094,Unknown Product,J532,UN,11.0,11.0,10851.0,119361.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2039936,158094,Unknown Product,J519,UN,11.0,11.0,10851.0,119361.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1784280,79743,Salmón Ahumado 100 g,J510,UN,38.0,38.0,3141.0,119358.0,NO PUBLICAR,LISTADO BAJA
2049199,N/A,Unknown Product,J532,UN,56.0,56.0,2131.0,119356.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2049136,N/A,Unknown Product,J501,UN,56.0,56.0,2131.0,119354.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2001962,N/A,Unknown Product,J514,UN,7.0,7.0,17050.0,119351.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2001962,N/A,Unknown Product,J624,UN,7.0,7.0,17050.0,119350.0,NO PUBLICAR,JERARQUIA DESHABILITADA
1990557,N/A,Unknown Product,J695,UN,30.0,30.0,3978.0,119336.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2037510,N/A,Unknown Product,J508,UN,8.0,8.0,14916.0,119331.0,NO PUBLICAR,JERARQUIA DESHABILITADA
2037510,N/A,Unknown Product,J510,UN,8.0,8.0,14916.0,119331.0,NO PUBLICAR,JERARQUIA DESHABILITADA
